Employee_ID,Date,Shift,Check_In,Check_Out,Hours_Worked,OT_Hours,Status
Emp_072,2024-01-02,Normal,2024-01-02 09:10:00,2024-01-02 18:15:43,9.1,1.1,Work
Emp_072,2024-01-03,Normal,2024-01-03 09:06:00,2024-01-03 19:11:26,10.09,2.09,Work
Emp_072,2024-01-04,Normal,2024-01-04 08:55:00,2024-01-04 17:00:00,8.08,0.08,Work
Emp_072,2024-01-05,Normal,2024-01-05 08:52:00,2024-01-05 18:46:56,9.92,1.92,Work
Emp_072,2024-01-06,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-07,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-08,Normal,2024-01-08 08:49:00,2024-01-08 16:52:00,8.05,0.05,Work
Emp_072,2024-01-09,Normal,2024-01-09 09:11:00,2024-01-09 17:10:00,7.98,0.0,Work
Emp_072,2024-01-10,Normal,2024-01-10 09:15:00,2024-01-10 19:52:09,10.62,2.62,Work
Emp_072,2024-01-11,Normal,2024-01-11 08:55:00,2024-01-11 16:55:00,8.0,0.0,Work
Emp_072,2024-01-12,Normal,2024-01-12 09:05:00,2024-01-12 19:35:56,10.52,2.52,Work
Emp_072,2024-01-13,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-14,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-15,Normal,,,0.0,0.0,Holiday
Emp_072,2024-01-16,Normal,2024-01-16 09:11:00,2024-01-16 17:21:00,8.17,0.17,Work
Emp_072,2024-01-17,Normal,2024-01-17 08:59:00,2024-01-17 17:03:00,8.07,0.07,Work
Emp_072,2024-01-18,Normal,2024-01-18 08:54:00,2024-01-18 17:03:00,8.15,0.15,Work
Emp_072,2024-01-19,Normal,2024-01-19 09:14:00,2024-01-19 19:42:36,10.48,2.48,Work
Emp_072,2024-01-20,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-21,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-22,Normal,2024-01-22 09:06:00,2024-01-22 17:12:00,8.1,0.1,Work
Emp_072,2024-01-23,Normal,2024-01-23 09:08:00,2024-01-23 17:20:00,8.2,0.2,Work
Emp_072,2024-01-24,Normal,2024-01-24 08:48:00,2024-01-24 16:42:00,7.9,0.0,Work
Emp_072,2024-01-25,Normal,2024-01-25 08:46:00,2024-01-25 16:41:00,7.92,0.0,Work
Emp_072,2024-01-26,Normal,2024-01-26 08:45:00,2024-01-26 16:58:00,8.22,0.22,Work
Emp_072,2024-01-27,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-28,Normal,,,0.0,0.0,Weekend
Emp_072,2024-01-29,Normal,2024-01-29 09:09:00,2024-01-29 16:54:00,7.75,0.0,Work
Emp_072,2024-01-30,Normal,2024-01-30 09:06:00,2024-01-30 17:09:00,8.05,0.05,Work
Emp_072,2024-01-31,Normal,2024-01-31 08:59:00,2024-01-31 17:12:00,8.22,0.22,Work
Emp_072,2024-02-01,Normal,2024-02-01 08:49:00,2024-02-01 16:48:00,7.98,0.0,Work
Emp_072,2024-02-02,Normal,2024-02-02 09:00:00,2024-02-02 17:09:00,8.15,0.15,Work
Emp_072,2024-02-03,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-04,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-05,Normal,2024-02-05 08:48:00,2024-02-05 16:34:00,7.77,0.0,Work
Emp_072,2024-02-06,Normal,2024-02-06 09:02:00,2024-02-06 20:01:12,10.99,2.99,Work
Emp_072,2024-02-07,Normal,2024-02-07 08:59:00,2024-02-07 16:53:00,7.9,0.0,Work
Emp_072,2024-02-08,Normal,2024-02-08 09:01:00,2024-02-08 17:10:00,8.15,0.15,Work
Emp_072,2024-02-09,Normal,2024-02-09 09:08:00,2024-02-09 17:20:00,8.2,0.2,Work
Emp_072,2024-02-10,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-11,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-12,Normal,2024-02-12 09:15:00,2024-02-12 17:16:00,8.02,0.02,Work
Emp_072,2024-02-13,Normal,2024-02-13 08:51:00,2024-02-13 16:47:00,7.93,0.0,Work
Emp_072,2024-02-14,Normal,2024-02-14 09:15:00,2024-02-14 17:24:00,8.15,0.15,Work
Emp_072,2024-02-15,Normal,2024-02-15 08:45:00,2024-02-15 16:35:00,7.83,0.0,Work
Emp_072,2024-02-16,Normal,2024-02-16 08:50:00,2024-02-16 16:50:00,8.0,0.0,Work
Emp_072,2024-02-17,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-18,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-19,Normal,,,0.0,0.0,Holiday
Emp_072,2024-02-20,Normal,2024-02-20 08:52:00,2024-02-20 16:39:00,7.78,0.0,Work
Emp_072,2024-02-21,Normal,2024-02-21 09:11:00,2024-02-21 20:09:37,10.98,2.98,Work
Emp_072,2024-02-22,Normal,,,0.0,0.0,Leave
Emp_072,2024-02-23,Normal,2024-02-23 08:54:00,2024-02-23 16:40:00,7.77,0.0,Work
Emp_072,2024-02-24,Normal,,,0.0,0.0,Weekend
Emp_072,2024-02-25,Normal,2024-02-25 09:06:00,2024-02-25 13:06:00,4.0,4.0,Weekend OT
Emp_072,2024-02-26,Normal,2024-02-26 08:56:00,2024-02-26 17:10:00,8.23,0.23,Work
Emp_072,2024-02-27,Normal,2024-02-27 08:45:00,2024-02-27 16:52:00,8.12,0.12,Work
Emp_072,2024-02-28,Normal,2024-02-28 08:58:00,2024-02-28 17:05:00,8.12,0.12,Work
Emp_072,2024-02-29,Normal,,,0.0,0.0,Leave
Emp_072,2024-03-01,Normal,2024-03-01 09:14:00,2024-03-01 17:01:00,7.78,0.0,Work
Emp_072,2024-03-02,Normal,2024-03-02 08:46:00,2024-03-02 12:46:00,4.0,4.0,Weekend OT
Emp_072,2024-03-03,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-04,Normal,2024-03-04 09:03:00,2024-03-04 17:16:00,8.22,0.22,Work
Emp_072,2024-03-05,Normal,2024-03-05 08:52:00,2024-03-05 16:51:00,7.98,0.0,Work
Emp_072,2024-03-06,Normal,2024-03-06 09:00:00,2024-03-06 16:54:00,7.9,0.0,Work
Emp_072,2024-03-07,Normal,2024-03-07 09:02:00,2024-03-07 16:50:00,7.8,0.0,Work
Emp_072,2024-03-08,Normal,2024-03-08 08:45:00,2024-03-08 16:54:00,8.15,0.15,Work
Emp_072,2024-03-09,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-10,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-11,Normal,2024-03-11 09:01:00,2024-03-11 16:57:00,7.93,0.0,Work
Emp_072,2024-03-12,Normal,,,0.0,0.0,Leave
Emp_072,2024-03-13,Normal,2024-03-13 09:05:00,2024-03-13 19:44:07,10.65,2.65,Work
Emp_072,2024-03-14,Normal,2024-03-14 08:54:00,2024-03-14 16:58:00,8.07,0.07,Work
Emp_072,2024-03-15,Normal,2024-03-15 09:14:00,2024-03-15 17:07:00,7.88,0.0,Work
Emp_072,2024-03-16,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-17,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-18,Normal,2024-03-18 08:45:00,2024-03-18 16:43:00,7.97,0.0,Work
Emp_072,2024-03-19,Normal,2024-03-19 09:07:00,2024-03-19 17:17:00,8.17,0.17,Work
Emp_072,2024-03-20,Normal,2024-03-20 09:10:00,2024-03-20 19:13:50,10.06,2.06,Work
Emp_072,2024-03-21,Normal,2024-03-21 08:51:00,2024-03-21 16:56:00,8.08,0.08,Work
Emp_072,2024-03-22,Normal,2024-03-22 09:14:00,2024-03-22 17:17:00,8.05,0.05,Work
Emp_072,2024-03-23,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-24,Normal,2024-03-24 08:50:00,2024-03-24 12:50:00,4.0,4.0,Weekend OT
Emp_072,2024-03-25,Normal,2024-03-25 09:02:00,2024-03-25 16:52:00,7.83,0.0,Work
Emp_072,2024-03-26,Normal,2024-03-26 09:02:00,2024-03-26 16:53:00,7.85,0.0,Work
Emp_072,2024-03-27,Normal,2024-03-27 08:46:00,2024-03-27 17:55:11,9.15,1.15,Work
Emp_072,2024-03-28,Normal,2024-03-28 09:02:00,2024-03-28 17:03:00,8.02,0.02,Work
Emp_072,2024-03-29,Normal,,,0.0,0.0,Leave
Emp_072,2024-03-30,Normal,,,0.0,0.0,Weekend
Emp_072,2024-03-31,Normal,2024-03-31 09:05:00,2024-03-31 13:05:00,4.0,4.0,Weekend OT
Emp_073,2024-01-01,Early,,,0.0,0.0,Holiday
Emp_073,2024-01-02,Early,2024-01-02 07:01:00,2024-01-02 15:12:00,8.18,0.18,Work
Emp_073,2024-01-03,Early,,,0.0,0.0,Leave
Emp_073,2024-01-04,Early,2024-01-04 07:09:00,2024-01-04 15:07:00,7.97,0.0,Work
Emp_073,2024-01-05,Early,2024-01-05 06:56:00,2024-01-05 14:53:00,7.95,0.0,Work
Emp_073,2024-01-06,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-07,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-08,Early,2024-01-08 07:13:00,2024-01-08 15:17:00,8.07,0.07,Work
Emp_073,2024-01-09,Early,2024-01-09 07:08:00,2024-01-09 15:09:00,8.02,0.02,Work
Emp_073,2024-01-10,Early,2024-01-10 06:45:00,2024-01-10 16:42:14,9.95,1.95,Work
Emp_073,2024-01-11,Early,2024-01-11 07:09:00,2024-01-11 15:22:00,8.22,0.22,Work
Emp_073,2024-01-12,Early,2024-01-12 07:12:00,2024-01-12 15:04:00,7.87,0.0,Work
Emp_073,2024-01-13,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-14,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-15,Early,,,0.0,0.0,Holiday
Emp_073,2024-01-16,Early,2024-01-16 07:00:00,2024-01-16 15:15:00,8.25,0.25,Work
Emp_073,2024-01-17,Early,2024-01-17 07:01:00,2024-01-17 14:50:00,7.82,0.0,Work
Emp_073,2024-01-18,Early,2024-01-18 06:54:00,2024-01-18 17:12:19,10.31,2.31,Work
Emp_073,2024-01-19,Early,2024-01-19 07:01:00,2024-01-19 17:29:18,10.47,2.47,Work
Emp_073,2024-01-20,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-21,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-22,Early,2024-01-22 07:02:00,2024-01-22 16:48:29,9.77,1.77,Work
Emp_073,2024-01-23,Early,2024-01-23 07:06:00,2024-01-23 15:00:00,7.9,0.0,Work
Emp_073,2024-01-24,Early,2024-01-24 07:12:00,2024-01-24 16:53:11,9.69,1.69,Work
Emp_073,2024-01-25,Early,2024-01-25 06:53:00,2024-01-25 15:08:00,8.25,0.25,Work
Emp_073,2024-01-26,Early,2024-01-26 06:56:00,2024-01-26 14:53:00,7.95,0.0,Work
Emp_073,2024-01-27,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-28,Early,,,0.0,0.0,Weekend
Emp_073,2024-01-29,Early,,,0.0,0.0,Leave
Emp_073,2024-01-30,Early,2024-01-30 07:15:00,2024-01-30 15:14:00,7.98,0.0,Work
Emp_073,2024-01-31,Early,2024-01-31 07:03:00,2024-01-31 15:17:00,8.23,0.23,Work
Emp_073,2024-02-01,Early,2024-02-01 07:13:00,2024-02-01 15:09:00,7.93,0.0,Work
Emp_073,2024-02-02,Early,2024-02-02 07:14:00,2024-02-02 15:20:00,8.1,0.1,Work
Emp_073,2024-02-03,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-04,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-05,Early,2024-02-05 06:53:00,2024-02-05 17:15:52,10.38,2.38,Work
Emp_073,2024-02-06,Early,2024-02-06 06:54:00,2024-02-06 14:42:00,7.8,0.0,Work
Emp_073,2024-02-07,Early,2024-02-07 06:55:00,2024-02-07 17:53:46,10.98,2.98,Work
Emp_073,2024-02-08,Early,2024-02-08 07:02:00,2024-02-08 15:03:00,8.02,0.02,Work
Emp_073,2024-02-09,Early,2024-02-09 07:12:00,2024-02-09 15:11:00,7.98,0.0,Work
Emp_073,2024-02-10,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-11,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-12,Early,2024-02-12 06:56:00,2024-02-12 15:00:00,8.07,0.07,Work
Emp_073,2024-02-13,Early,2024-02-13 06:46:00,2024-02-13 14:46:00,8.0,0.0,Work
Emp_073,2024-02-14,Early,2024-02-14 06:51:00,2024-02-14 14:57:00,8.1,0.1,Work
Emp_073,2024-02-15,Early,2024-02-15 06:52:00,2024-02-15 14:50:00,7.97,0.0,Work
Emp_073,2024-02-16,Early,2024-02-16 07:07:00,2024-02-16 15:20:00,8.22,0.22,Work
Emp_073,2024-02-17,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-18,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-19,Early,,,0.0,0.0,Holiday
Emp_073,2024-02-20,Early,2024-02-20 07:00:00,2024-02-20 14:50:00,7.83,0.0,Work
Emp_073,2024-02-21,Early,2024-02-21 06:45:00,2024-02-21 15:52:31,9.13,1.13,Work
Emp_073,2024-02-22,Early,2024-02-22 06:56:00,2024-02-22 14:57:00,8.02,0.02,Work
Emp_073,2024-02-23,Early,2024-02-23 07:07:00,2024-02-23 15:04:00,7.95,0.0,Work
Emp_073,2024-02-24,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-25,Early,,,0.0,0.0,Weekend
Emp_073,2024-02-26,Early,2024-02-26 06:58:00,2024-02-26 15:10:00,8.2,0.2,Work
Emp_073,2024-02-27,Early,2024-02-27 06:48:00,2024-02-27 17:42:31,10.91,2.91,Work
Emp_073,2024-02-28,Early,2024-02-28 06:50:00,2024-02-28 14:49:00,7.98,0.0,Work
Emp_073,2024-02-29,Early,2024-02-29 06:47:00,2024-02-29 16:07:02,9.33,1.33,Work
Emp_073,2024-03-01,Early,2024-03-01 06:52:00,2024-03-01 15:04:00,8.2,0.2,Work
Emp_073,2024-03-02,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-03,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-04,Early,2024-03-04 06:50:00,2024-03-04 14:44:00,7.9,0.0,Work
Emp_073,2024-03-05,Early,2024-03-05 07:06:00,2024-03-05 14:51:00,7.75,0.0,Work
Emp_073,2024-03-06,Early,2024-03-06 07:08:00,2024-03-06 16:09:31,9.03,1.03,Work
Emp_073,2024-03-07,Early,2024-03-07 06:46:00,2024-03-07 14:55:00,8.15,0.15,Work
Emp_073,2024-03-08,Early,,,0.0,0.0,Leave
Emp_073,2024-03-09,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-10,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-11,Early,2024-03-11 07:09:00,2024-03-11 15:09:00,8.0,0.0,Work
Emp_073,2024-03-12,Early,2024-03-12 07:10:00,2024-03-12 15:04:00,7.9,0.0,Work
Emp_073,2024-03-13,Early,2024-03-13 07:00:00,2024-03-13 15:02:00,8.03,0.03,Work
Emp_073,2024-03-14,Early,2024-03-14 07:08:00,2024-03-14 17:24:40,10.28,2.28,Work
Emp_073,2024-03-15,Early,2024-03-15 07:12:00,2024-03-15 15:20:00,8.13,0.13,Work
Emp_073,2024-03-16,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-17,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-18,Early,2024-03-18 07:02:00,2024-03-18 14:49:00,7.78,0.0,Work
Emp_073,2024-03-19,Early,2024-03-19 06:51:00,2024-03-19 14:54:00,8.05,0.05,Work
Emp_073,2024-03-20,Early,2024-03-20 07:12:00,2024-03-20 15:14:00,8.03,0.03,Work
Emp_073,2024-03-21,Early,2024-03-21 06:47:00,2024-03-21 14:51:00,8.07,0.07,Work
Emp_073,2024-03-22,Early,2024-03-22 07:10:00,2024-03-22 15:22:00,8.2,0.2,Work
Emp_073,2024-03-23,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-24,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-25,Early,2024-03-25 07:06:00,2024-03-25 14:55:00,7.82,0.0,Work
Emp_073,2024-03-26,Early,2024-03-26 07:15:00,2024-03-26 17:22:50,10.13,2.13,Work
Emp_073,2024-03-27,Early,2024-03-27 06:54:00,2024-03-27 15:01:00,8.12,0.12,Work
Emp_073,2024-03-28,Early,2024-03-28 07:00:00,2024-03-28 15:12:00,8.2,0.2,Work
Emp_073,2024-03-29,Early,2024-03-29 07:13:00,2024-03-29 15:16:00,8.05,0.05,Work
Emp_073,2024-03-30,Early,,,0.0,0.0,Weekend
Emp_073,2024-03-31,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-01,Early,,,0.0,0.0,Holiday
Emp_074,2024-01-02,Early,2024-01-02 06:56:00,2024-01-02 14:41:00,7.75,0.0,Work
Emp_074,2024-01-03,Early,2024-01-03 06:52:00,2024-01-03 14:47:00,7.92,0.0,Work
Emp_074,2024-01-04,Early,2024-01-04 07:11:00,2024-01-04 18:07:26,10.94,2.94,Work
Emp_074,2024-01-05,Early,2024-01-05 06:45:00,2024-01-05 14:42:00,7.95,0.0,Work
Emp_074,2024-01-06,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-07,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-08,Early,2024-01-08 07:09:00,2024-01-08 15:13:00,8.07,0.07,Work
Emp_074,2024-01-09,Early,2024-01-09 07:00:00,2024-01-09 17:14:16,10.24,2.24,Work
Emp_074,2024-01-10,Early,2024-01-10 07:03:00,2024-01-10 14:56:00,7.88,0.0,Work
Emp_074,2024-01-11,Early,2024-01-11 07:01:00,2024-01-11 14:50:00,7.82,0.0,Work
Emp_074,2024-01-12,Early,2024-01-12 06:55:00,2024-01-12 14:53:00,7.97,0.0,Work
Emp_074,2024-01-13,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-14,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-15,Early,,,0.0,0.0,Holiday
Emp_074,2024-01-16,Early,2024-01-16 07:03:00,2024-01-16 14:58:00,7.92,0.0,Work
Emp_074,2024-01-17,Early,2024-01-17 06:51:00,2024-01-17 15:02:00,8.18,0.18,Work
Emp_074,2024-01-18,Early,2024-01-18 07:08:00,2024-01-18 14:55:00,7.78,0.0,Work
Emp_074,2024-01-19,Early,2024-01-19 07:01:00,2024-01-19 14:57:00,7.93,0.0,Work
Emp_074,2024-01-20,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-21,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-22,Early,2024-01-22 07:00:00,2024-01-22 15:11:00,8.18,0.18,Work
Emp_074,2024-01-23,Early,2024-01-23 07:08:00,2024-01-23 15:19:00,8.18,0.18,Work
Emp_074,2024-01-24,Early,2024-01-24 07:08:00,2024-01-24 15:23:00,8.25,0.25,Work
Emp_074,2024-01-25,Early,2024-01-25 07:02:00,2024-01-25 14:47:00,7.75,0.0,Work
Emp_074,2024-01-26,Early,2024-01-26 07:06:00,2024-01-26 15:17:00,8.18,0.18,Work
Emp_074,2024-01-27,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-28,Early,,,0.0,0.0,Weekend
Emp_074,2024-01-29,Early,,,0.0,0.0,Leave
Emp_074,2024-01-30,Early,2024-01-30 06:48:00,2024-01-30 17:33:52,10.76,2.76,Work
Emp_074,2024-01-31,Early,,,0.0,0.0,Leave
Emp_074,2024-02-01,Early,2024-02-01 07:00:00,2024-02-01 14:55:00,7.92,0.0,Work
Emp_074,2024-02-02,Early,2024-02-02 07:14:00,2024-02-02 15:29:00,8.25,0.25,Work
Emp_074,2024-02-03,Early,2024-02-03 07:15:00,2024-02-03 11:15:00,4.0,4.0,Weekend OT
Emp_074,2024-02-04,Early,,,0.0,0.0,Weekend
Emp_074,2024-02-05,Early,2024-02-05 07:04:00,2024-02-05 15:03:00,7.98,0.0,Work
Emp_074,2024-02-06,Early,,,0.0,0.0,Leave
Emp_074,2024-02-07,Early,2024-02-07 06:54:00,2024-02-07 14:46:00,7.87,0.0,Work
Emp_074,2024-02-08,Early,2024-02-08 06:54:00,2024-02-08 14:53:00,7.98,0.0,Work
Emp_074,2024-02-09,Early,2024-02-09 06:57:00,2024-02-09 15:12:00,8.25,0.25,Work
Emp_074,2024-02-10,Early,,,0.0,0.0,Weekend
Emp_074,2024-02-11,Early,,,0.0,0.0,Weekend
Emp_074,2024-02-12,Early,2024-02-12 07:14:00,2024-02-12 15:06:00,7.87,0.0,Work
Emp_074,2024-02-13,Early,2024-02-13 07:15:00,2024-02-13 15:20:00,8.08,0.08,Work
Emp_074,2024-02-14,Early,2024-02-14 06:47:00,2024-02-14 15:51:33,9.08,1.08,Work
Emp_074,2024-02-15,Early,2024-02-15 06:48:00,2024-02-15 14:40:00,7.87,0.0,Work
Emp_074,2024-02-16,Early,2024-02-16 06:58:00,2024-02-16 17:56:17,10.97,2.97,Work
Emp_074,2024-02-17,Early,,,0.0,0.0,Weekend
Emp_074,2024-02-18,Early,,,0.0,0.0,Weekend
Emp_074,2024-02-19,Early,,,0.0,0.0,Holiday
Emp_074,2024-02-20,Early,2024-02-20 07:07:00,2024-02-20 16:42:06,9.59,1.59,Work
Emp_074,2024-02-21,Early,2024-02-21 07:00:00,2024-02-21 14:50:00,7.83,0.0,Work
Emp_074,2024-02-22,Early,2024-02-22 06:55:00,2024-02-22 14:44:00,7.82,0.0,Work
Emp_074,2024-02-23,Early,2024-02-23 07:04:00,2024-02-23 17:36:34,10.54,2.54,Work
Emp_074,2024-02-24,Early,2024-02-24 07:09:00,2024-02-24 11:09:00,4.0,4.0,Weekend OT
Emp_074,2024-02-25,Early,,,0.0,0.0,Weekend
Emp_074,2024-02-26,Early,2024-02-26 06:53:00,2024-02-26 16:20:56,9.47,1.47,Work
Emp_074,2024-02-27,Early,2024-02-27 06:58:00,2024-02-27 15:00:00,8.03,0.03,Work
Emp_074,2024-02-28,Early,2024-02-28 06:46:00,2024-02-28 14:55:00,8.15,0.15,Work
Emp_074,2024-02-29,Early,2024-02-29 07:12:00,2024-02-29 15:23:00,8.18,0.18,Work
Emp_074,2024-03-01,Early,2024-03-01 07:10:00,2024-03-01 15:17:00,8.12,0.12,Work
Emp_074,2024-03-02,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-03,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-04,Early,2024-03-04 07:11:00,2024-03-04 15:24:00,8.22,0.22,Work
Emp_074,2024-03-05,Early,2024-03-05 07:11:00,2024-03-05 15:25:00,8.23,0.23,Work
Emp_074,2024-03-06,Early,2024-03-06 06:49:00,2024-03-06 14:50:00,8.02,0.02,Work
Emp_074,2024-03-07,Early,2024-03-07 07:06:00,2024-03-07 17:29:57,10.4,2.4,Work
Emp_074,2024-03-08,Early,,,0.0,0.0,Leave
Emp_074,2024-03-09,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-10,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-11,Early,2024-03-11 07:06:00,2024-03-11 15:02:00,7.93,0.0,Work
Emp_074,2024-03-12,Early,2024-03-12 06:57:00,2024-03-12 14:45:00,7.8,0.0,Work
Emp_074,2024-03-13,Early,2024-03-13 06:45:00,2024-03-13 14:47:00,8.03,0.03,Work
Emp_074,2024-03-14,Early,2024-03-14 06:45:00,2024-03-14 16:08:04,9.38,1.38,Work
Emp_074,2024-03-15,Early,2024-03-15 06:46:00,2024-03-15 14:58:00,8.2,0.2,Work
Emp_074,2024-03-16,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-17,Early,2024-03-17 07:11:00,2024-03-17 11:11:00,4.0,4.0,Weekend OT
Emp_074,2024-03-18,Early,2024-03-18 07:08:00,2024-03-18 14:59:00,7.85,0.0,Work
Emp_074,2024-03-19,Early,2024-03-19 06:48:00,2024-03-19 14:42:00,7.9,0.0,Work
Emp_074,2024-03-20,Early,2024-03-20 07:05:00,2024-03-20 17:41:18,10.61,2.61,Work
Emp_074,2024-03-21,Early,2024-03-21 07:11:00,2024-03-21 15:18:00,8.12,0.12,Work
Emp_074,2024-03-22,Early,2024-03-22 07:11:00,2024-03-22 16:37:03,9.43,1.43,Work
Emp_074,2024-03-23,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-24,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-25,Early,2024-03-25 06:53:00,2024-03-25 15:07:00,8.23,0.23,Work
Emp_074,2024-03-26,Early,,,0.0,0.0,Leave
Emp_074,2024-03-27,Early,2024-03-27 07:12:00,2024-03-27 15:10:00,7.97,0.0,Work
Emp_074,2024-03-28,Early,2024-03-28 06:46:00,2024-03-28 17:34:29,10.81,2.81,Work
Emp_074,2024-03-29,Early,2024-03-29 07:03:00,2024-03-29 16:38:59,9.6,1.6,Work
Emp_074,2024-03-30,Early,,,0.0,0.0,Weekend
Emp_074,2024-03-31,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-01,Early,,,0.0,0.0,Holiday
Emp_075,2024-01-02,Early,2024-01-02 07:03:00,2024-01-02 15:01:00,7.97,0.0,Work
Emp_075,2024-01-03,Early,2024-01-03 07:01:00,2024-01-03 14:51:00,7.83,0.0,Work
Emp_075,2024-01-04,Early,2024-01-04 07:02:00,2024-01-04 14:56:00,7.9,0.0,Work
Emp_075,2024-01-05,Early,,,0.0,0.0,Leave
Emp_075,2024-01-06,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-07,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-08,Early,2024-01-08 07:14:00,2024-01-08 15:24:00,8.17,0.17,Work
Emp_075,2024-01-09,Early,2024-01-09 06:54:00,2024-01-09 15:55:09,9.02,1.02,Work
Emp_075,2024-01-10,Early,2024-01-10 07:13:00,2024-01-10 15:16:00,8.05,0.05,Work
Emp_075,2024-01-11,Early,2024-01-11 07:12:00,2024-01-11 15:16:00,8.07,0.07,Work
Emp_075,2024-01-12,Early,2024-01-12 07:01:00,2024-01-12 14:47:00,7.77,0.0,Work
Emp_075,2024-01-13,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-14,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-15,Early,,,0.0,0.0,Holiday
Emp_075,2024-01-16,Early,2024-01-16 06:51:00,2024-01-16 14:59:00,8.13,0.13,Work
Emp_075,2024-01-17,Early,2024-01-17 06:49:00,2024-01-17 14:54:00,8.08,0.08,Work
Emp_075,2024-01-18,Early,2024-01-18 07:02:00,2024-01-18 17:05:37,10.06,2.06,Work
Emp_075,2024-01-19,Early,2024-01-19 07:11:00,2024-01-19 15:21:00,8.17,0.17,Work
Emp_075,2024-01-20,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-21,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-22,Early,2024-01-22 07:13:00,2024-01-22 18:05:04,10.87,2.87,Work
Emp_075,2024-01-23,Early,2024-01-23 06:45:00,2024-01-23 14:47:00,8.03,0.03,Work
Emp_075,2024-01-24,Early,2024-01-24 07:04:00,2024-01-24 16:44:46,9.68,1.68,Work
Emp_075,2024-01-25,Early,2024-01-25 07:12:00,2024-01-25 15:09:00,7.95,0.0,Work
Emp_075,2024-01-26,Early,2024-01-26 07:08:00,2024-01-26 14:53:00,7.75,0.0,Work
Emp_075,2024-01-27,Early,,,0.0,0.0,Weekend
Emp_075,2024-01-28,Early,2024-01-28 07:03:00,2024-01-28 11:03:00,4.0,4.0,Weekend OT
Emp_075,2024-01-29,Early,2024-01-29 06:50:00,2024-01-29 15:03:00,8.22,0.22,Work
Emp_075,2024-01-30,Early,2024-01-30 07:09:00,2024-01-30 15:16:00,8.12,0.12,Work
Emp_075,2024-01-31,Early,2024-01-31 06:57:00,2024-01-31 16:36:13,9.65,1.65,Work
